id,literal_id,printed_id,play_agricola_card_id,name_ja,name_en,min_players_number,prerequisite,cost,description,note,is_official_ja,victory_point,special_victory_point,has_arrow,has_bonus_point_icon,has_negative_bonus_icon,has_pan_icon,has_bread_icon,has_farm_planner_icon,has_actions_booster_icon,has_points_provider_icon,has_goods_provider_icon,has_food_provider_icon,has_crop_provider_icon,has_building_resource_provider_icon,has_livestock_provider_icon,has_cut_peat_icon,has_fell_trees_icon,has_slash_and_burn_icon,has_hiring_fare_icon,card_special_color_id,card_type_id,deck_id,revision_id
110054,WM054,WM054,1885,手押し車使い,Wheelbarrow Pusher,3,,,資材の累積スペースで、資材1しかないときに家族のアクションで取るたび、追加で食料1か好きな資材1を得る。4～5人プレイでは食料1と好きな資材1を得る（「資材の累積スペース」とは、毎ラウンド資材が追加されるアクションスペースを指す）,,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,13,1
110055,WM055,WM055,832,木工職人,Wood Worker,3,,,家族のアクションを行うたび、そのアクションの直後に自分のストックから食料1をそのスペースに置けば、共通のストックから木材1を得る。この食料は、次にそのアクションスペースを使ったプレイヤーが取る,,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,16,1
110056,WM056,WM056,655,救貧院,Almshouse,,,木材1葦1,収穫の食料供給フェイズが終わるたびに、食料供給のときに食料が足りなくて獲得した物乞いカード1枚を捨てることができる。,,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,15,1
110057,WM057,WM057,665,家畜の赤ちゃん飼育所,Animal Nursery,,,木材2,どの種類の家畜でも、生まれた直後にこのカードに置くことができる。その動物はカードから取り除くことも、ほかに使うこともできないが、得点計算で動物の数に数える（このカードは牧場や厩とみなさない）,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,15,1
110058,WM058,WM058,1076,リンゴの木,Apple Tree,,空いている畑1,木材1,共通のストックから木材1を取り、空いている畑に置く。この畑は引き続き畑とみなすが、種をまくことも、ほかに使うこともできない,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,15,1
110059,WM059,WM059,597,修行期間,Apprenticeship,,,食料1,ほかの誰よりも出している職業カードが少なければ、すぐに職業カードを1枚出せる（このカードはプレイしたら自分の前に置かず、左どなりのプレイヤーの手札に入れる）,,1,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,13,1
110060,WM060,WM060,416,屋根裏部屋,Attic,,,,増築するたび、新しい部屋に自分のストックから木材1を置くことができる。この木材はもう使えなくなるが、得点計算で1本につきボーナス1点になる,,1,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,12,1
110061,WM061,WM061,2217,裏口,Back Door,,ラウンドカード「家族を増やす」の登場後,,この時点でまだ配置していない家族を1人、「家族を増やす、それから小さな進歩」に置いてこのアクションを実行する。自分も含めて誰かが、そのアクションスペースに家族を置いてもよい（このカードはプレイしたら自分の前に置かず、左どなりのプレイヤーの手札に入れる）,,1,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,14,1
110062,WM062,WM062,583,裏庭の井戸,Backyard Well,,,石材2木材1,ゲーム中いつでも1回だけ、共通のストックから石材1を取り、自分の住居に縦横に隣接する空きスペースに置く。（このスペースは使用中となり、ほかに使うことはもうできない。）これを行った場合、以降の3ラウンドのスペースにそれぞれ食料1ずつを置き、各ラウンドのはじめにその食料を得る（このカードは「井戸」とみなす）,,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,16,1
110063,WM063,WM063,1875,鳥かご,Birdcage,,,木材2,収穫のたび、自分のストックから食料1をこのカードに置くことができる。得点計算では、このカードにある食料1につきボーナス1点を得る。ただし住居の中に羊・猪・牛を飼うことができない（ほかのカードによって可能でもできない）,,1,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,16,1
110064,WM064,WM064,658,かがり火,Bonfire,,未使用の農場1,木材1,共通のストックから木材1を取り、未使用の農場スペースに置く。この木材が置かれている限り、その農場スペースは使用中になる。この木材はいつでも共通のストックに戻すことができ、戻したラウンドが終わるまでの間に家畜を何頭でも食料にできる。羊/猪/牛が食料2/3/4になる。,,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,16,1
110065,WM065,WM065,637,境界石,Boundary Stones,,,石材1,得点計算でほかの畑と縦横で1ヶ所のみ接している畑が2/3/4/5以上あれば、ボーナス1/2/3/5点を得る,,1,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,16,1
110066,WM066,WM066,547,炭焼釜,Brazier,,,木材1レンガ1,収穫の食料供給フェイズのたびに、家畜か野菜を1つまで、食料にできる。野菜/羊/猪/牛が食料3/2/3/4になる。,,1,1,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,16,1
110067,WM067,WM067,291,埋められた宝,Buried Treasure,,職業2,,家族コマで「畑1を耕す」か「畑1を耕す+種をまく」のアクションを行うたびに、石材1を得る,,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,12,1
110068,WM068,WM068,2714,近郊農業,Cash Crop,,職業1,,このカードを1つの畑として種をまける。収穫の畑フェイズで、このカードから収穫したものはすぐボーナス1点に交換しなければならない,,1,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,13,1
110069,WM069,WM069,1147,計画変更,Changing Plans,,厩1,,厩を2つまでストックに戻し、その後（畑のルールに従い、同じ場所または違う場所に）同じ数の畑を耕す（このカードはプレイしたら自分の前に置かず、左どなりのプレイヤーの手札に入れる）,,1,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,13,1
110070,WM070,WM070,290,ゼンマイ人形,Clockwork Man,,,石材1,このカードは小さな進歩であると同時に、職業とみなす,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,16,1
110071,WM071,WM071,930,ビスケット,Cookies,,職業1,,パンを1つ焼くたびに、部屋に自分のストックから食料1を置くことができる。食料は1部屋につき1つしか置けず、回収することはできないが、得点計算で1つにつきボーナス1点になる,,1,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,12,1
110072,WM072,WM072,354,ゆりかご,Crib,,,木材2,あなたが「家族を増やす」のアクションを使った労働フェイズが終わるたびに、共通のストックから食料2を得るか、食料2をボーナス1点に換えることができる,,1,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,15,1
110073,WM073,WM073,134,ダイヤモンド鉱山,Diamond Mine,,職業3,,次の2ラウンドのスペースに、共通のストックから石材を1つずつ置く。そのラウンドのはじめにこの石材を得る,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,13,1
110074,WM074,WM074,138,ロバ,Donkey,,牧場1,,1ヶ所（スペース数を問わない）の牧場で家畜を飼うことができなくなる（その牧場には、共通のストックからレンガ1を置いて表す）。家族コマで「畑1を耕す」か「畑1を耕す+種をまく」のアクションを行うたびに、追加の畑1を耕せる,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,15,1
110075,WM075,WM075,250,住居縮小,Downsizing,,職業1,,ゲーム中に1回だけ、柵を作ったときに、増築した木の部屋1つを取り除いて、柵を7本まで無料で作ることができる。その部屋に家族がいれば、別の部屋に移す,,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,15,1
110076,WM076,WM076,586,干上がった沼,Drained Pond,,職業2,葦1,現在のラウンドに4を足す。そのラウンドが存在すれば、そのラウンドスペースに畑1を置く。そのラウンドのはじめに食料1を支払えば、この畑を得られる。,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,12,1
110077,WM077,WM077,2212,食べられる根,Edible Roots,,畑3,,1つの畑の最後のコマを取って自分のストックに置くたび、追加で食料1を得る,,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,12,1
110078,WM078,WM078,2630,農業学校,Farm School,,職業2,木材1葦1,収穫の畑フェイズで作物を2つ以上収穫するたび、その後すぐに食料2を支払えば、職業1を出せる,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,15,1
110079,WM079,WM079,1858,祝典ホール,Festival Hall,,小麦畑2,木材1レンガ1,収穫の畑フェイズのたび、畑フェイズの後で、小麦1を好きな資材1と食料2に換えられる,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,14,1
110080,WM080,WM080,630,釣り針,Fish Hook,,職業2,木材1,家族コマで「漁」に縦横に隣接するアクションスペース（「葦1」「日雇い労働者」「ラウンド4」のいずれか）を使うたび、すぐに「漁」のアクションスペースから食料1を取る,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,14,1
110081,WM081,WM081,2237,釣り堀,Fish Pond,,未使用の農場1,レンガ1,共通のストックからレンガ1を未使用の農場スペースに置く。このスペースは使用中となる。「漁」のアクションを使うたびに、そこで手に入れた食料をいくつでも、このカードに置くことができる。得点計算でこのカードに食料が0/1/4/6/8以上あればボーナス-1/1/2/3/4点を得る,,1,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,16,1
110082,WM082,WM082,1296,花鉢,Flower Pots,,,レンガ1,このカードをラウンド6までに出せば、共通のストックから野菜1をラウンド8のスペースに置く。そのラウンドのはじめにその野菜を得る,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,15,1
110083,WM083,WM083,191,放し飼いの鶏,Free-Range Chickens,,小麦畑1,木材1食料1,毎ラウンドのはじめに、小麦畑があれば、共通のストックから食料1をこのカードに置く。この食料はいつでも取ることができる。得点計算で、このカードに食料3/6が残っていれば、ボーナス1/2点を得る,,1,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,15,1
110084,WM084,WM084,1843,友好的な牧場,Friendly Pastures,,,木材2,厩のある牧場に家畜を2種類飼えるようになる（飼える家畜の数は変わらない）,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,16,1
110085,WM085,WM085,1851,フルーツケーキ,Fruitcake,,職業2,小麦1,次の収穫の食料供給フェイズで、家族は全員、新しく生まれた子供も含めて必要な食料が1つずつ少なくて済む,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,16,1
110086,WM086,WM086,612,ガラス工場,Glassblowers Shop,,製陶所を返す,,収穫のたびにレンガ（最大）1を食料3に換えられる。得点計算でレンガが2/4/5あればボーナス1/2/3点を得る（この後にまた製陶所を手に入れても追加ボーナスはない）,,1,3,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,14,1
110087,WM087,WM087,2289,金メダル,Gold Medal,,ラウンド7までに出す,,このカードを出したとき、小麦、野菜、羊、猪、牛、畑、牧場、柵で囲んだ厩の8ジャンルから1つを選ぶ。得点計算で、そのジャンルで最多得点だったプレイヤーは全員、ボーナス2点を得る,,1,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,14,1
110088,WM088,WM088,647,小麦サイロ,Grain Elevator,,,木材2,毎ラウンドはじめに、共通のストックから小麦1をこのカードの上に置く。ただしプレイヤー人数と同じ数まで。「小麦1を取る」のアクションを使うたび、このカードの小麦を全部取る。ほかのプレイヤーが「小麦1を取る」のアクションを使うたび、このカードの小麦を全て共通のストックに返さなければならない,,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,13,1
110089,WM089,WM089,869,観賞動物園,Home Garden,,,木材1,住居を改築するたび、またはこのカードを出したラウンドに改築していれば、以降のラウンドスペース3つ（あるだけ）に、共通のストックから食料を1つずつ置く。それぞれのラウンドのはじめにこの食料を得る,,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,14,1
110090,WM090,WM090,901,新婚旅行,Honeymoon,,ラウンド13までに出す,食料2,ラウンド14では、置ける家族コマの数が2つ少なくなる,,1,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,14,1
110091,WM091,WM091,268,鉄の鋤,Iron Plow,,,石材1木材1,ゲーム中に1回だけ、家族コマで「畑1を耕す」のアクションを行ったとき、畑1つではなく畑を2つまで耕すことができる。そのすぐ後に「種をまく」のアクションができる,,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,14,1
110092,WM092,WM092,539,鍵,Keys,,,石材1,ほかのプレイヤーの家族コマが置かれていても「増築と厩」アクションスペースを使える（5人プレイ用の増築アクションスペースでは不可）,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,12,1
110093,WM093,WM093,508,木っ端,Kindling,,,木材1,大きな進歩の「調理場」と「かまど」を小さな進歩のアクションでも入手できる。しかも支払うレンガが1つ少なくなる,,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,14,1
110094,WM094,WM094,961,ランプの油,Lamp Oil,,家畜2,,職業カードを出すたびに、そのコストを払う前に食料1を得る。,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,12,1
110095,WM095,WM095,1100,山の洞穴,Mountain Cave,,,食料1,収穫のたびに、木材1を石材1に交換できる,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,13,1
110096,WM096,WM096,884,オーク材の樽,Oak Cask,,,木材1,このカードを出したとき、共通のストックから食料1をこのカードの上に置く。このカードの上に食料がある限り、収穫の畑フェイズのたびに共通のストックから食料1をカードの上に加える。このカードの上にある食料はいつでも取ることができる（ただし全て取らなければならない）,,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,13,1
110097,WM097,WM097,353,開門,Open Gate,,,石材1,収穫のたび、食料供給フェイズのはじめに羊1を共通のストックに支払えば、ボーナス1点を得る,,1,1,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,12,1
110098,WM098,WM098,695,ふれあい動物園,Petting Zoo,,,木材2,得点計算で動物を全種類もっていれば、羊2頭以上でボーナス1点、猪2頭以上で（さらに）ボーナス1点を得る,,1,1,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,13,1
